latitude,longitude,report_timestamp,wave_max_height_m,wave_mean_direction_degrees,wave_peak_period_seconds,wave_significant_height_m,wind_direction_degrees,wind_gust_10m_kn,wind_gust_kn,wind_speed_10m_kn,wind_speed_kn,wind_temperature_c
32.8673758,-117.2638759,2020-08-15T18:00:00+00:00,0.88213339,264.8586678,3.531034483,0.454576193,209.8608848,10.73600675,8.6,9.593472473,7.684781243,24
32.8673688,-117.2637722,2020-08-15T18:30:00+00:00,0.773609363,260.405232,3.938461538,0.495396461,215.0084176,10.98568132,8.8,10.26455668,8.222348362,24
32.8671704,-117.2637366,2020-08-15T19:00:00+00:00,0.78606695,261.2615449,3.792592593,0.513658466,221.9171202,9.737308444,7.8,9.132395668,7.315439027,24
32.8670935,-117.2637563,2020-08-15T19:30:00+00:00,0.739975149,258.5152107,4.096,0.490371223,226.3866503,12.85824064,10.3,12.19633576,9.769785917,24
32.8671086,-117.2637566,2020-08-15T20:00:00+00:00,0.738654964,256.0124809,3.792592593,0.48845713,224.6253892,11.11051861,8.9,10.20565214,8.175163303,24
32.8672009,-117.2637732,2020-08-15T20:30:00+00:00,0.74343827,260.3935499,3.592982456,0.484433317,242.6571869,7.864749128,6.3,7.183013571,5.753900698,24
32.8672276,-117.2637128,2020-08-15T21:00:00+00:00,0.80085047,261.3304745,3.864150943,0.509492066,322.1146215,4.618979646,3.7,4.323404241,3.463231475,26
32.8673312,-117.2637401,2020-08-15T21:30:00+00:00,0.700439772,265.8885399,4.179591837,0.465326903,339.6838457,1.622884741,1.3,1.269293307,1.016758158,26
32.8673642,-117.2637228,2020-08-15T22:00:00+00:00,0.775476473,269.231818,3.864150943,0.494809465,4.391590348,1.622884741,1.3,1.437609396,1.151586535,27
32.8674405,-117.263649,2020-08-15T22:30:00+00:00,0.757501041,264.7923565,4.096,0.463137731,232.7502444,1.622884741,1.3,1.313658418,1.052296507,27
32.8673683,-117.263565,2020-08-15T23:00:00+00:00,0.803654348,264.489557,3.938461538,0.471200168,239.6746479,3.245769481,2.6,2.839791231,2.27479408,27
32.8672724,-117.2635276,2020-08-15T23:30:00+00:00,0.682250559,266.8147542,3.864150943,0.437583797,212.9367699,5.492840661,4.4,5.023111753,4.02372708,27
32.8673439,-117.2635569,2020-08-16T00:00:00+00:00,0.655874043,268.6809176,3.723636364,0.423925596,214.0294425,5.742515236,4.6,5.205268688,4.169642566,26
32.8673409,-117.2635985,2020-08-16T00:30:00+00:00,0.676565463,266.0223019,4.015686275,0.407838081,261.2479797,3.745118632,3,3.230363849,2.58765943,26
32.8672259,-117.2635473,2020-08-16T01:00:00+00:00,0.688374841,265.3656166,4.266666667,0.439899263,323.4917276,3.620281345,2.9,2.18659636,1.751557087,26
32.8672116,-117.2635398,2020-08-16T01:30:00+00:00,0.586687469,263.0009738,4.266666667,0.381480191,231.2252682,7.115725401,5.7,6.399258112,5.126079097,25.15384615
32.8672655,-117.2635309,2020-08-16T02:00:00+00:00,0.71975029,268.1052807,8.904347826,0.388273059,219.5564719,10.11182031,8.1,9.267050827,7.423303562,24.75
32.8672855,-117.2635276,2020-08-16T02:30:00+00:00,0.729569176,261.4807825,4.179591837,0.395832655,206.334334,7.864749128,6.3,6.963705313,5.578225416,24
32.867283,-117.2635209,2020-08-16T03:00:00+00:00,0.619879947,260.2117966,8.192,0.396496581,220.5524357,7.989586416,6.4,7.089889666,5.679304473,24
32.8672836,-117.2635883,2020-08-16T03:30:00+00:00,0.63741805,259.4662021,3.723636364,0.394207424,215.7618158,2.496745755,2,2.199548815,1.761932556,23.24038462
32.8672367,-117.2636578,2020-08-16T04:00:00+00:00,0.725354699,257.043673,8.904347826,0.423151896,264.0514576,2.996094906,2.4,2.289728452,1.834170298,23.23076923
32.8672804,-117.2636888,2020-08-16T04:30:00+00:00,0.628878743,258.8186594,4.551111111,0.403011729,188.4486416,2.871257618,2.3,2.173045457,1.740702234,24
32.8673856,-117.2637349,2020-08-16T05:00:00+00:00,0.540994606,256.0713845,8.533333333,0.39757101,235.4075626,4.99349151,4,3.034449962,2.430724038,23.625
32.8673787,-117.2636844,2020-08-16T05:30:00+00:00,0.554736737,258.6409755,4.551111111,0.397041873,221.2778008,6.866050826,5.5,5.421955227,4.34321774,23.43269231
32.867367,-117.2636709,2020-08-16T06:00:00+00:00,0.593024458,252.6444724,4.357446809,0.37480932,254.7645676,2.496745755,2,1.692889161,1.356076531,23
32.867404,-117.263715,2020-08-16T06:30:00+00:00,0.750209567,259.3753336,4.179591837,0.403483471,117.7512223,0.624186439,0.5,0.219229053,0.175611836,23
32.8674145,-117.2637642,2020-08-16T07:00:00+00:00,0.766613717,255.4798933,4.266666667,0.405624302,156.790709,4.868654222,3.9,4.021112586,3.221082946,24
32.8674018,-117.2636976,2020-08-16T07:30:00+00:00,0.721260294,255.2656658,4.179591837,0.385921871,240.3321146,3.370606769,2.7,2.635696741,2.111305675,23.08653846
32.8673513,-117.2637019,2020-08-16T08:00:00+00:00,0.556055291,246.2346585,4.654545455,0.388964874,346.8951841,2.122233892,1.7,1.871038044,1.498781396,23
32.8672315,-117.2635584,2020-08-16T08:30:00+00:00,0.552487844,247.7963972,3.792592593,0.368031969,345.0785281,3.994793208,3.2,3.345966945,2.680262448,23
32.86735,-117.2635666,2020-08-16T09:00:00+00:00,0.599168168,261.5190309,4.357446809,0.379535228,178.9204581,0.624186439,0.5,0.553556657,0.443422528,23
32.8674991,-117.2637373,2020-08-16T09:30:00+00:00,0.572230499,261.2929411,4.551111111,0.347971434,55.6248623,1.498047453,1.2,1.041489744,0.834277773,23
32.8675096,-117.2639025,2020-08-16T10:00:00+00:00,0.581653165,248.5495214,3.723636364,0.376882741,17.68363722,1.248372877,1,0.957672999,0.76713698,23
32.8674949,-117.2638805,2020-08-16T10:30:00+00:00,0.620412736,260.5249725,8.533333333,0.387639056,265.1607077,0.998698302,0.8,0.505494493,0.404922682,22.44230769
32.8674708,-117.2639268,2020-08-16T11:00:00+00:00,0.625115713,263.766912,4.266666667,0.389951163,254.8161067,2.247071179,1.8,1.036084328,0.829947804,22.54807692
32.86742,-117.2640015,2020-08-16T11:30:00+00:00,0.614393064,260.7327819,3.938461538,0.380962098,296.9496104,2.74642033,2.2,2.07077176,1.658776635,23
32.867381,-117.2640675,2020-08-16T12:00:00+00:00,0.729219027,258.3786812,4.995121951,0.38705468,104.3787957,8.613772854,6.9,6.562924285,5.257182692,23.65384615
0,0,2020-08-16T12:30:00+00:00,0.491831224,256.4622792,4.179591837,0.355082612,107.7454514,6.990888114,5.6,6.142119453,4.920100047,24
32.8672573,-117.2640544,2020-08-16T13:00:00+00:00,0.605628331,254.7660807,8.192,0.368497254,69.97349788,7.490237265,6,5.693125436,4.56043666,23.52884615
32.8673271,-117.2640143,2020-08-16T13:30:00+00:00,0.598135405,250.4623532,4.762790698,0.355679603,81.95614111,1.997396604,1.6,1.659899693,1.329650558,23.5
32.8673724,-117.2639986,2020-08-16T14:00:00+00:00,0.582547313,254.6654936,4.266666667,0.403267147,131.3655876,3.245769481,2.6,2.702997927,2.1652168,23.40384615
32.8674097,-117.2638576,2020-08-16T14:30:00+00:00,0.507504849,255.9802985,4.357446809,0.365228011,337.8571365,1.622884741,1.3,1.165805702,0.933860165,24.96153846
32.8673692,-117.2639048,2020-08-16T15:00:00+00:00,0.588362114,252.1601343,4.654545455,0.351433292,292.4915168,1.498047453,1.2,1.100641935,0.881661205,26
32.8673261,-117.2639696,2020-08-16T15:30:00+00:00,0.729229947,256.3221978,5.535135135,0.408538003,332.1225209,2.74642033,2.2,1.8746193,1.501650135,27
32.8673519,-117.2639324,2020-08-16T16:00:00+00:00,0.689718201,258.9967816,5.535135135,0.402114961,351.6807599,4.99349151,4,4.631118249,3.709723539,27
32.8673217,-117.2639233,2020-08-16T16:30:00+00:00,0.608981252,261.8630015,4.876190476,0.389034824,324.2079826,4.244467783,3.4,3.901287675,3.125098074,26
32.8673997,-117.2638359,2020-08-16T17:00:00+00:00,0.641114981,253.6495231,4.015686275,0.361371408,216.5391192,9.986983019,8,8.836706844,7.078579649,26
32.8674292,-117.2636033,2020-08-16T17:30:00+00:00,0.632990518,250.2521051,5.389473684,0.363358325,213.3149945,11.98437962,9.6,11.03198085,8.837087904,26
32.8673239,-117.2635036,2020-08-16T18:00:00+00:00,0.686080293,252.1639889,5.389473684,0.374626419,221.5048092,14.73079995,11.8,13.57552584,10.87457609,26
32.8673298,-117.2635098,2020-08-16T18:30:00+00:00,0.620675361,255.2429999,5.12,0.371596614,220.2396317,16.22884741,13,14.98985803,12.00751659,26
32.8673994,-117.2635594,2020-08-16T19:00:00+00:00,0.66559137,244.4120662,5.12,0.35766519,207.9034601,15.10531182,12.1,13.25295748,10.61618505,26
32.8674286,-117.2635769,2020-08-16T19:30:00+00:00,0.712540403,238.3862516,5.12,0.39866817,194.9142351,16.10401012,12.9,12.92574732,10.35407573,26.10576923
32.8674223,-117.2635797,2020-08-16T20:00:00+00:00,0.621618499,237.9575057,5.12,0.324042289,205.057369,13.85693894,11.1,12.45799076,9.97938275,27
32.8673816,-117.2635507,2020-08-16T20:30:00+00:00,0.584073699,243.8305879,5.251282051,0.336528467,209.716122,15.47982368,12.4,12.86624359,10.3064107,27
32.8673459,-117.2635198,2020-08-16T21:00:00+00:00,0.603092143,240.1737018,8.192,0.334996262,212.5929739,15.97917283,12.8,13.6879147,10.96460437,27
32.8673566,-117.2635127,2020-08-16T21:30:00+00:00,0.570571549,237.7856837,5.251282051,0.345965332,214.1968188,18.85043045,15.1,17.90249623,14.3406642,26
32.8673429,-117.2635106,2020-08-16T22:00:00+00:00,0.724175212,234.0685249,4.995121951,0.347570268,209.4325581,18.85043045,15.1,15.85312397,12.69902948,26
32.8673566,-117.2635296,2020-08-16T22:30:00+00:00,0.690706165,229.7199908,4.762790698,0.386785306,214.1400385,18.97526774,15.2,17.15404487,13.74112269,26
32.8673676,-117.2635301,2020-08-16T23:00:00+00:00,0.5823262,233.5432283,5.389473684,0.36937587,211.8961555,20.84782705,16.7,19.38644451,15.52937016,26
32.8673722,-117.263539,2020-08-16T23:30:00+00:00,0.696764312,233.4322544,5.251282051,0.36820012,214.1617809,16.72819656,13.4,15.24164192,12.20920623,26
32.8673382,-117.2635197,2020-08-17T00:00:00+00:00,0.660820951,234.8774168,5.389473684,0.362985617,213.8889829,13.98177623,11.2,12.54462059,10.04877695,26
32.8673254,-117.2635104,2020-08-17T00:30:00+00:00,0.716788588,236.1599003,5.251282051,0.379329724,215.1315849,14.10661351,11.3,12.67634761,10.15429592,25.53846154
32.867315,-117.2635315,2020-08-17T01:00:00+00:00,0.605051488,237.1502808,4.876190476,0.358228222,189.7696494,12.48372877,10,11.75444729,9.41581438,24
32.8672776,-117.2635074,2020-08-17T01:30:00+00:00,0.600740479,234.5235213,5.12,0.36841148,218.5682633,9.487633868,7.6,7.859605797,6.295879973,24
32.8672739,-117.263507,2020-08-17T02:00:00+00:00,0.789818829,239.2626499,5.389473684,0.350521204,212.3090628,10.73600675,8.6,9.513660412,7.620848373,24
32.8672847,-117.2635287,2020-08-17T02:30:00+00:00,0.612631545,242.4677005,5.251282051,0.341735597,216.6282011,8.364098279,6.7,7.330682765,5.87219003,23.42307692
32.8672887,-117.2635379,2020-08-17T03:00:00+00:00,0.517782454,241.9432027,5.251282051,0.335928428,208.0097857,7.365399977,5.9,6.292021204,5.040177753,23.19230769
32.8672296,-117.2635984,2020-08-17T03:30:00+00:00,0.629825611,245.0106128,5.251282051,0.351372339,184.9073885,5.368003373,4.3,4.742399537,3.798864604,23.53846154
32.8672433,-117.2636067,2020-08-17T04:00:00+00:00,0.531231979,242.5278154,14.62857143,0.339531816,114.290883,5.617677948,4.5,3.355929713,2.688243052,24
32.8671921,-117.2637611,2020-08-17T04:30:00+00:00,0.464517792,238.4472357,13.65333333,0.322706048,127.5519369,3.120932194,2.5,2.767444864,2.21684155,24
32.8671766,-117.2638268,2020-08-17T05:00:00+00:00,0.522768131,236.419962,4.995121951,0.308146397,348.4366419,1.747722028,1.4,1.380551871,1.10588102,23.03846154
32.8670412,-117.2638586,2020-08-17T05:30:00+00:00,0.551920403,238.9303404,5.251282051,0.296910558,337.7513876,1.997396604,1.6,1.821628474,1.45920222,23
32.8670013,-117.2639163,2020-08-17T06:00:00+00:00,0.506797954,249.4553131,5.12,0.299561114,4.392523846,3.120932194,2.5,2.883823986,2.310066197,23
32.8669757,-117.2639016,2020-08-17T06:30:00+00:00,0.446937166,252.6375108,4.654545455,0.283740613,356.0124697,3.745118632,3,3.37406906,2.702773443,23
32.8669895,-117.2638745,2020-08-17T07:00:00+00:00,0.440057646,243.383558,4.762790698,0.263786632,341.4904343,1.498047453,1.2,1.098248159,0.879743688,23
32.8669869,-117.2639083,2020-08-17T07:30:00+00:00,0.460723572,249.7560453,5.251282051,0.272549818,339.5554473,4.618979646,3.7,4.12195417,3.301861362,23
32.8670232,-117.2640239,2020-08-17T08:00:00+00:00,0.351116966,235.3763355,4.179591837,0.246795881,248.6846564,4.244467783,3.4,3.474443939,2.783178009,23
32.8670545,-117.2640444,2020-08-17T08:30:00+00:00,0.351678902,236.4040129,13.65333333,0.246238013,242.1873697,4.494142359,3.6,3.604494731,2.887354248,23.20192308
32.8670174,-117.2639981,2020-08-17T09:00:00+00:00,0.423295915,246.3690361,4.876190476,0.243943412,285.248154,2.371908467,1.9,1.869278439,1.497371877,23
32.8670102,-117.2640234,2020-08-17T09:30:00+00:00,0.399472149,241.8544602,12.8,0.255040706,206.9555507,3.495444057,2.8,2.780277053,2.227120681,23
32.8670437,-117.2640115,2020-08-17T10:00:00+00:00,0.368162493,252.9866811,8.192,0.253183893,168.9694062,4.618979646,3.7,3.853987863,3.087208904,23.27884615
32.8670319,-117.2640134,2020-08-17T10:30:00+00:00,0.399253006,252.9535138,7.314285714,0.260158673,92.93438551,7.490237265,6,6.200729871,4.967049495,23
32.8670137,-117.2640186,2020-08-17T11:00:00+00:00,0.348603416,236.3959385,13.65333333,0.243073711,96.37526711,6.241864387,5,5.125760782,4.105953337,23
32.8669685,-117.263953,2020-08-17T11:30:00+00:00,0.406405676,244.1439371,12.8,0.277059241,207.1202374,2.621583043,2.1,1.502417166,1.203500327,23
32.8669924,-117.2639428,2020-08-17T12:00:00+00:00,0.410740012,243.6689341,4.654545455,0.243831401,21.26278179,3.994793208,3.2,2.448166815,1.961086194,23.09615385
32.8669984,-117.2639478,2020-08-17T12:30:00+00:00,0.379475364,237.8829736,7.876923077,0.254462614,26.90416772,4.743816934,3.8,3.831236585,3.068984159,23.15384615
32.8669945,-117.26393,2020-08-17T13:00:00+00:00,0.377867187,241.6635675,13.65333333,0.269814857,309.7666134,4.119630496,3.3,3.806323078,3.049027375,23
32.8669914,-117.2639303,2020-08-17T13:30:00+00:00,0.450211977,229.3013241,14.62857143,0.29412549,315.0946423,5.243166085,4.2,4.892523962,3.919120681,23
32.8669927,-117.263908,2020-08-17T14:00:00+00:00,0.457197646,229.4993293,12.04705882,0.293774768,337.492232,4.244467783,3.4,3.903795145,3.127106665,23.02884615
32.8670019,-117.2639455,2020-08-17T14:30:00+00:00,0.376259565,225.2979536,4.357446809,0.274445993,205.6994219,2.122233892,1.7,1.645755303,1.318320298,23.30769231
32.867005,-117.2639132,2020-08-17T15:00:00+00:00,0.427964257,222.8823799,13.65333333,0.288918911,239.0208971,5.742515236,4.6,4.67569397,3.745430596,24
32.8670279,-117.2639057,2020-08-17T15:30:00+00:00,0.505718642,233.0661426,12.8,0.286369969,225.846133,5.992189812,4.8,5.266003919,4.21829408,24
32.8670445,-117.2639396,2020-08-17T16:00:00+00:00,0.434544834,235.2652694,14.62857143,0.287298496,266.6070768,4.618979646,3.7,3.803058233,3.046412095,24
32.8670562,-117.2639635,2020-08-17T16:30:00+00:00,0.512922056,232.348606,8.904347826,0.267931517,313.6706546,5.118328797,4.1,4.545332414,3.641005421,24
0,0,2020-08-17T17:00:00+00:00,0.420496762,231.130869,14.62857143,0.281553257,264.5709638,6.61637625,5.3,5.805789774,4.650685607,24
32.8670801,-117.264009,2020-08-17T17:30:00+00:00,0.487345346,235.5556666,14.62857143,0.290978647,312.9560011,2.496745755,2,1.512706141,1.211742235,24.53846154
32.8670901,-117.2639938,2020-08-17T18:00:00+00:00,0.42959306,225.4713906,14.62857143,0.306496715,297.2255312,4.868654222,3.9,4.028856109,3.227285839,26
32.8670925,-117.2640108,2020-08-17T18:30:00+00:00,0.461920025,237.4911202,8.904347826,0.287213795,220.8740596,4.244467783,3.4,2.533265796,2.029254113,26.06730769
32.8670994,-117.263969,2020-08-17T19:00:00+00:00,0.52206156,235.3533199,13.65333333,0.308592903,277.2180752,5.492840661,4.4,4.826462522,3.866202646,26.54807692
32.8670903,-117.2638928,2020-08-17T19:30:00+00:00,0.458444314,241.7314345,12.04705882,0.304098046,235.1101537,5.867352524,4.7,4.999273005,4.004631224,27
32.8671231,-117.2638699,2020-08-17T20:00:00+00:00,0.49022359,247.8796032,13.65333333,0.330278698,265.7758494,5.742515236,4.6,5.396356122,4.322711763,27
32.8671638,-117.263831,2020-08-17T20:30:00+00:00,0.475187713,239.2093291,13.65333333,0.317861949,287.8348355,5.492840661,4.4,4.494420179,3.600222546,27
32.8672115,-117.2638399,2020-08-17T21:00:00+00:00,0.514015763,249.7183416,14.62857143,0.314754704,302.0792302,6.117027099,4.9,5.631348351,4.510950576,27
32.8671896,-117.2638472,2020-08-17T21:30:00+00:00,0.442319686,246.0589502,12.04705882,0.299387381,282.3355637,6.241864387,5,5.494400375,4.401249398,27.53846154
32.8671795,-117.2637939,2020-08-17T22:00:00+00:00,0.472934847,230.8702654,14.62857143,0.299319277,301.6465544,5.992189812,4.8,5.44886407,4.364772872,27
32.8671674,-117.2638289,2020-08-17T22:30:00+00:00,0.419197843,232.2151706,12.04705882,0.279068619,290.451451,7.115725401,5.7,5.944415401,4.761730657,27.33653846
32.8671553,-117.2638574,2020-08-17T23:00:00+00:00,0.396119522,231.8783672,12.8,0.269603465,280.599267,6.990888114,5.6,5.859897064,4.694027858,27.25
32.8671605,-117.2638645,2020-08-17T23:30:00+00:00,0.542787928,242.0894161,12.8,0.282229543,292.9077481,5.867352524,4.7,5.099991363,4.085310931,27.65384615
32.8671785,-117.2638408,2020-08-18T00:00:00+00:00,0.51723705,242.8503871,13.65333333,0.286177525,262.2462406,4.369305071,3.5,4.01502573,3.216207114,28
32.8671816,-117.263856,2020-08-18T00:30:00+00:00,0.504151534,238.3469664,12.8,0.285435973,246.7022545,4.868654222,3.9,3.493840622,2.798715581,27
32.8672,-117.2638541,2020-08-18T01:00:00+00:00,0.45306882,243.7263023,4.179591837,0.306551058,236.811635,5.118328797,4.1,4.625140899,3.704935426,27
32.8672108,-117.2638866,2020-08-18T01:30:00+00:00,0.470889394,238.6134939,14.62857143,0.324200892,212.9103979,4.119630496,3.3,3.652313261,2.925658934,27
32.8672012,-117.2638684,2020-08-18T02:00:00+00:00,0.457597115,247.4073612,13.65333333,0.322600807,223.8907943,7.989586416,6.4,7.265230823,5.819760229,26
32.8672065,-117.2638759,2020-08-18T02:30:00+00:00,0.512668658,246.6361165,14.62857143,0.316248185,221.0886153,7.989586416,6.4,7.55086212,6.048563099,24.36538462
32.8671128,-117.2640505,2020-08-18T03:00:00+00:00,0.510035183,239.237451,14.62857143,0.332877058,195.4083939,7.615074552,6.1,6.87388253,5.50627353,24
32.8670854,-117.264025,2020-08-18T03:30:00+00:00,0.593123466,227.4676782,13.65333333,0.348612819,201.2865747,6.241864387,5,5.578672371,4.468754867,24.82692308
32.8670638,-117.2640099,2020-08-18T04:00:00+00:00,0.485979221,227.5174195,12.8,0.313551677,211.9480313,5.368003373,4.3,4.934685137,3.952893584,26
32.8670791,-117.2640431,2020-08-18T04:30:00+00:00,0.608671974,224.8532249,13.65333333,0.326040829,221.6655646,3.745118632,3,3.15931321,2.530744834,26
32.8670812,-117.2640457,2020-08-18T05:00:00+00:00,0.450434712,232.2935244,14.62857143,0.310447375,254.5430508,4.494142359,3.6,3.640650162,2.916316293,24.36538462
32.8670521,-117.2639856,2020-08-18T05:30:00+00:00,0.53194271,231.7173989,13.65333333,0.321553086,238.1101938,4.494142359,3.6,3.852614299,3.086108621,24.51923077
32.867099,-117.2639944,2020-08-18T06:00:00+00:00,0.547193916,242.409858,12.04705882,0.31144133,232.9549423,4.119630496,3.3,3.507819743,2.809913453,25.11538462
32.867117,-117.2639695,2020-08-18T06:30:00+00:00,0.506441571,240.058292,13.65333333,0.321545654,264.1112025,4.119630496,3.3,3.436122011,2.752480508,24
32.8671625,-117.2639112,2020-08-18T07:00:00+00:00,0.554228623,249.3555933,13.65333333,0.333636477,303.2086107,4.244467783,3.4,3.825604661,3.064472747,24.01923077
32.8672798,-117.2638023,2020-08-18T07:30:00+00:00,0.448680624,251.9709485,8.904347826,0.319789247,300.4960135,4.494142359,3.6,3.689531719,2.955472508,25.32692308
32.8673413,-117.2638067,2020-08-18T08:00:00+00:00,0.51388886,258.2531539,8.904347826,0.316048446,298.3116614,4.244467783,3.4,2.994284237,2.398549577,25.15384615
32.8672311,-117.2638383,2020-08-18T08:30:00+00:00,0.44890081,253.5394786,12.8,0.30922774,306.7841807,5.492840661,4.4,4.881208899,3.910056832,24
32.8671303,-117.2639578,2020-08-18T09:00:00+00:00,0.502479867,265.2561981,12.8,0.318151892,319.522213,6.117027099,4.9,5.240031866,4.197489356,24
32.8671262,-117.2639313,2020-08-18T09:30:00+00:00,0.497033044,253.4197343,13.65333333,0.309887394,294.7278558,5.368003373,4.3,4.598671482,3.683732293,24
32.8671033,-117.2639699,2020-08-18T10:00:00+00:00,0.45529778,256.6866325,13.65333333,0.308507786,313.7826125,7.115725401,5.7,6.047756798,4.844511529,24
32.8670782,-117.2639616,2020-08-18T10:30:00+00:00,0.571339898,254.7481059,13.65333333,0.339142305,333.9859485,4.99349151,4,4.590383313,3.677093115,24
32.867038,-117.2639774,2020-08-18T11:00:00+00:00,0.48974061,266.0588125,13.65333333,0.346727567,317.4544703,3.370606769,2.7,2.857858096,2.289266411,24
32.8670841,-117.2640038,2020-08-18T11:30:00+00:00,0.483346903,253.7567914,13.65333333,0.327253792,324.9683125,2.247071179,1.8,1.740512113,1.39422455,24
32.8670892,-117.2640013,2020-08-18T12:00:00+00:00,0.523329447,253.2841103,13.65333333,0.360115542,99.247722,3.370606769,2.7,2.645004682,2.118761734,24
32.8670533,-117.2639089,2020-08-18T12:30:00+00:00,0.505894246,251.3495801,13.65333333,0.373619438,302.3063186,8.988284717,7.2,8.176150587,6.549445871,24
32.8670197,-117.2638315,2020-08-18T13:00:00+00:00,0.654320261,249.6021525,13.65333333,0.376826768,354.68891,3.994793208,3.2,2.771455487,2.22005423,24
32.8670629,-117.2638973,2020-08-18T13:30:00+00:00,0.549599925,256.2868608,13.65333333,0.41227468,314.878079,3.370606769,2.7,3.034320557,2.43062038,24
32.867073,-117.2638685,2020-08-18T14:00:00+00:00,0.639437233,259.1782814,13.65333333,0.414377474,313.4942438,4.99349151,4,4.361574749,3.493807682,24
32.8670853,-117.263859,2020-08-18T14:30:00+00:00,0.661979186,255.8418739,13.65333333,0.413954331,339.3488138,5.118328797,4.1,4.713052915,3.775356706,26
32.867111,-117.2638336,2020-08-18T15:00:00+00:00,0.558111911,246.9707402,13.65333333,0.399701628,316.5720276,4.494142359,3.6,3.802985569,3.046353888,26
32.8671463,-117.2639066,2020-08-18T15:30:00+00:00,0.640056018,245.7843091,12.8,0.428056624,324.765698,5.992189812,4.8,5.268917371,4.22062788,26.46153846
32.8671857,-117.2639646,2020-08-18T16:00:00+00:00,0.678405684,249.3719218,13.65333333,0.425485065,334.3965276,7.490237265,6,6.946452203,5.564404937,27
32.8672379,-117.263806,2020-08-18T16:30:00+00:00,0.662709938,251.0719253,13.65333333,0.463619283,321.5301066,9.487633868,7.6,8.851134397,7.090136735,27
32.8671903,-117.2636284,2020-08-18T17:00:00+00:00,0.68517226,260.7894876,5.535135135,0.454266612,314.8353374,9.487633868,7.6,8.396715008,6.726127393,26.40384615
32.8671743,-117.2636278,2020-08-18T17:30:00+00:00,0.731031836,262.7203347,5.851428571,0.510596725,325.327957,7.490237265,6,6.26821716,5.021109697,27
32.8670712,-117.2636622,2020-08-18T18:00:00+00:00,0.661347899,259.8978372,6.4,0.500144711,316.4225984,5.118328797,4.1,4.547412948,3.642672018,27
32.8670813,-117.2637126,2020-08-18T18:30:00+00:00,0.918115018,262.823971,5.851428571,0.507833499,287.3867071,5.742515236,4.6,4.247208097,3.402195108,27
32.8671023,-117.2636219,2020-08-18T19:00:00+00:00,0.900582173,265.64923,6.4,0.504229628,294.5566107,4.99349151,4,3.759947315,3.011878408,27
32.8671898,-117.2635606,2020-08-18T19:30:00+00:00,0.773731165,260.3781964,5.688888889,0.501280035,251.4149151,4.119630496,3.3,2.736777784,2.192275909,28
32.8673153,-117.2635459,2020-08-18T20:00:00+00:00,0.827944137,265.8197279,6.206060606,0.521669571,212.8001351,12.60856606,10.1,11.28531515,9.040019494,27
32.8674742,-117.263669,2020-08-18T20:30:00+00:00,0.878231477,263.6866786,5.688888889,0.549280511,205.9838409,17.352383,13.9,15.29324597,12.25054329,27
32.8674916,-117.2636703,2020-08-18T21:00:00+00:00,0.818568496,258.3639538,7.062068966,0.518581909,198.617664,21.3471762,17.1,18.59534667,14.89566699,27
32.8674834,-117.2636705,2020-08-18T21:30:00+00:00,0.805180601,257.8362537,6.4,0.528345124,197.64633,20.97266434,16.8,18.23042551,14.60334956,27
32.8674569,-117.2636198,2020-08-18T22:00:00+00:00,0.826885073,252.8358247,6.4,0.529464465,218.4112267,17.352383,13.9,15.61893131,12.51143115,27
32.8673947,-117.2635485,2020-08-18T22:30:00+00:00,0.747142996,254.0859373,5.851428571,0.482788442,211.5905249,18.47591859,14.8,16.24711445,13.01463268,26.57692308
32.8673874,-117.2635242,2020-08-18T23:00:00+00:00,0.859785398,258.8476954,6.606451613,0.551155302,214.4394868,16.85303385,13.5,15.47447716,12.39571721,26.43269231
32.8673601,-117.2635456,2020-08-18T23:30:00+00:00,0.795588452,250.4687729,6.606451613,0.518440757,218.9720229,17.85173215,14.3,15.59807407,12.49472361,26.50961538
32.8673693,-117.2635533,2020-08-19T00:00:00+00:00,0.821808958,248.1751548,6.4,0.490325073,223.2871033,13.98177623,11.2,12.26417292,9.824126379,26.63461538
32.8673385,-117.2635569,2020-08-19T00:30:00+00:00,0.793223818,255.4682881,5.851428571,0.47808881,216.8466893,11.98437962,9.6,11.21867956,8.986641538,26.46153846
32.8672775,-117.2635237,2020-08-19T01:00:00+00:00,0.764891263,254.7318715,6.606451613,0.458132092,261.9770753,9.362796581,7.5,8.305645719,6.653177003,26.13461538
32.8672558,-117.2635558,2020-08-19T01:30:00+00:00,0.777127363,253.1557512,6.606451613,0.485622414,211.0064652,7.240562689,5.8,6.362934112,5.096982021,26
32.8672738,-117.2635676,2020-08-19T02:00:00+00:00,0.840615656,252.2952025,6.606451613,0.479747329,227.8203658,7.365399977,5.9,6.229886638,4.990405311,26
32.8672959,-117.2635539,2020-08-19T02:30:00+00:00,0.643850694,251.8531554,13.65333333,0.432517701,224.2730491,6.366701675,5.1,5.770628406,4.62251985,24
32.8672981,-117.2635727,2020-08-19T03:00:00+00:00,0.640309854,247.0514553,12.8,0.479021339,233.4461655,7.365399977,5.9,6.610366342,5.295185807,24
32.8672763,-117.2636314,2020-08-19T03:30:00+00:00,0.785277076,249.1836269,10.77894737,0.498187058,219.1445828,8.488935566,6.8,7.358673109,5.894611491,24
32.8672605,-117.2636539,2020-08-19T04:00:00+00:00,0.624863855,252.1041113,12.04705882,0.462864554,231.5713798,5.243166085,4.2,4.708604202,3.771793097,24
